30,29.604,69.322,150.04,20
70,13.77,132.39,140.65,30
30,1.9507,430.78,134.49,20
30,1.4801,420.95,135.05,20
30,1.7842,238.5,136.73,20
30,0.018385,415.99,135.99,20
30,45.369,4.5,188.79,0
40,25.893,128.26,169.74,30
30,3.5967,214.45,150.77,20
30,1.7464,223.82,155.29,20
110,7.5476,39.895,162.94,20
50,7.349,167,162.2,30
30,0.68984,235,156.46,20
30,0.11669,329.92,157.08,20
30,0.72101,328.6,158,20
30,0.11978,232.01,158.91,20
30,1.4659,237.06,160.01,20
60,7.0829,175.94,166.1,30
50,13.91,223.5,175.24,30
30,1.4561,394.5,163.12,20
30,0.26875,401.79,162,20
30,3.4185,409.49,165.9,20
30,0.27437,392.86,164.79,20
30,0.096676,392,165.91,20
30,0.32034,538.91,165.81,20
30,33.492,298.52,177.05,20
30,0.25762,538,166.9,20
30,5.216,354.47,170.95,20
30,0.62802,362.09,168.6,20
30,0.49175,528.58,168,20
30,23.707,376.91,189.94,20
30,0.28568,529.8,169,20
30,1.3657,534.08,169.39,20
30,1.1291,468.38,171.6,20
30,2.3273,474.25,172.61,20
30,1.8479,479.75,172.5,20
30,2.2213,487.6,173.83,20
30,0.80828,490.06,173.5,20
30,0.01184,496,173,20
30,0.40842,493.01,174.07,20
30,0.14208,517.05,177,20
30,28.98,299.22,203.79,20
60,5.8854,31.5,189.47,30
40,3.8892,351.5,195.25,30
30,6.9423,322.24,203,20
30,1.3654,332.24,204.3,20
30,2.1854,326,208.6,20
40,29.801,291.08,228.5,20
30,29.329,280.3,258.03,20
30,9.5013,5,253.14,20
30,29.925,271.03,283.82,20
40,1.1282,481.2,1,30
40,0.63549,494.51,1,30
40,1.3198,503.98,1,30
40,3.2717,517.22,2,30
40,0.63012,536.56,1.2041,30
40,8.4421,16.152,315.71,30
40,0.38703,34.25,320,30
40,11.287,52.45,320,30
40,28.106,76.793,307.5,30
40,20.261,123.61,318.92,30
40,1.106,148.42,319.55,30
40,15.233,180.43,312.5,30
40,14.164,210.06,314.97,30
40,22.002,253.54,310.79,30
70,4.8183,276.97,319.04,30
40,11.045,302.32,319.36,30
40,10.015,343.84,317.33,30
40,76.644,431.38,306.23,30
60,3.4848,511.5,319.5,30
40,2.769,528.66,317.93,30
40,1.1492,469,3.0991,30
40,1.9234,508.69,3.537,30
40,2.3553,67.926,7.0796,30
40,0.38453,423,6.2134,30
40,1.8771,433.11,6.6175,30
40,2.3088,466.64,10.055,30
40,1.2132,514.5,10.051,30
40,0.76446,517.5,9.4332,30
40,7.9592,130.33,19.522,30
40,6.1958,104.6,17.411,30
110,8.0753,209.18,20.144,30
40,1.9677,454.75,15.041,30
40,0.052697,516.02,14.965,30
40,3.7254,429.37,17,30
40,2.2091,461.55,20.162,30
40,2.5702,409.78,20.619,30
40,2.2414,76.65,23.59,30
40,4.8054,495.83,27,30
40,2.0514,511.39,26,30
40,6.3302,446.75,28.647,30
40,3.6817,457.45,28.533,30
40,0.27459,464.26,26,30
40,2.0425,466.45,27.495,30
40,0.29735,485.99,27.285,30
40,0.76367,145.62,28.124,30
40,2.5256,488.51,28.5,30
40,1.64,437.39,30.279,30
40,0.62162,511,29.552,30
40,0.59107,508.57,31,30
40,1.8952,464.6,33.017,30
40,1.0771,473.45,32.433,30
40,2.2643,468.14,34.905,30
40,0.10849,476,33.95,30
40,0.60601,507.66,33.844,30
250,9.3912,198,44.22,20
40,5.7992,369.18,40.603,30
40,2.2169,450.45,37.509,30
40,9.2994,322.72,44,30
40,1.9627,507.71,38.442,30
40,1.936,444.1,39.519,30
40,0.70689,429.65,39,30
40,3.8846,460.56,41.664,30
40,1.8853,431,41.396,30
40,1.4846,448.34,41.998,30
40,0.42998,159.24,42,30
40,2.1645,454.54,43.974,30
50,11.127,56.174,52.988,20
40,17.571,224.54,59.251,20
100,6.1615,296.5,47.999,30
50,4.4514,10.499,47.997,30
40,16.291,27.628,55.965,30
40,1.7903,430.44,46.155,30
40,1.4538,493.44,45,30
100,6.9606,306.01,53.5,30
40,1.6055,494.92,48.781,30
150,9.7135,169.32,58.325,30
100,8.2278,316.13,60.465,20
40,1.3295,475.5,55.576,30
40,2.5868,468.5,58.52,30
40,2.3214,46.101,60.044,30
40,5.8628,360.66,62.243,30
40,8.1029,400,64.336,30
40,1.6312,412.69,58.303,30
40,2.4359,476,59.268,30
40,10.305,16.108,67.111,30
40,0.9521,263.43,63.26,30
40,0.39283,477.09,62.905,30
40,0.61108,47,64.568,30
40,2.8125,54,65.078,30
40,0.099583,49,65.045,30
40,1.0866,46,67.212,30
40,12.605,215.66,78.5,20
40,7.6051,427.5,70,30
40,0.07821,58.96,67.96,30
40,1.1218,43,70.797,30
40,0.2119,48,69.841,30
40,0.26891,55,69.851,30
40,0.58066,45,70.687,30
40,0.10713,47,71.083,30
40,0.072863,54,71.035,30
40,10.597,269.28,79.588,20
40,3.8562,40.769,76.346,30
40,6.5779,53.936,78.754,20
40,1.2375,44.5,74.586,30
40,10.39,355.06,85.082,30
40,2.5741,47.381,77.5,30
40,3.4631,44.009,84.285,30
40,2.3904,422.82,85.094,30
40,6.587,283.33,88.639,20
140,7.9024,302.01,93,20
40,8.1735,229.38,97.242,30
120,8.0813,317,97.977,20
40,0.72999,245.5,93.497,30
40,6.9931,241.99,100.48,20
70,9.7184,273.5,104.68,20
40,7.9293,75.969,115.48,30
40,1.9541,380.46,111.5,30
40,1.4303,375.9,112.95,30
90,7.7709,87.5,119.58,20
40,8.4909,60,120.5,20
40,1.5101,373.02,117.96,30
40,2.3465,318.5,123.76,30
40,13.054,16.065,135.69,20
40,24.282,74.203,141.24,20
40,1.7626,96.917,132.51,30
80,6.3729,156.93,140.04,30
40,4.5858,45.5,147.88,30
100,10.272,148.46,153,30
40,4.1693,5.5151,150.48,30
40,2.5239,51.179,149,30
40,13.46,11.757,160.64,30
40,2.0686,19.883,151.96,30
40,10.57,21.679,161.91,30
100,6.4784,85.769,160.89,30
40,1.7123,193.94,156.5,30
50,6.7334,190.69,169.2,30
40,8.5862,206.59,174.27,30
40,8.1567,66.872,173.66,30
40,6.041,235.89,172.39,20
40,0.1072,87.934,169,30
40,0.081145,267.07,169,30
50,13.517,45.38,179.4,30
90,10.57,165.6,179.38,30
40,0.98687,273.78,171.31,30
60,2.0517,278.93,172.72,30
40,3.8381,374.73,176.47,30
40,3.2727,12.84,175.83,30
40,5.5332,82.117,178.66,30
40,0.84097,283.58,174.29,30
40,0.35371,370,176.09,30
40,17.916,191.93,192,30
40,0.56343,367.05,177.44,30
40,0.063683,19,178,30
40,29.366,114.67,198.45,30
40,4.1136,62.212,183.81,30
40,17.497,386,194.4,30
40,1.9925,301.39,181.5,30
40,3.3464,7.5,184.75,30
40,1.2989,305.22,183,30
50,7.4599,76.047,190.37,30
40,16.11,284.8,197.5,20
40,4.9077,325.4,187,20
40,1.0559,153.46,186.49,30
40,0.62799,316.59,186,30
40,8.0642,11.5,194.41,30
40,10.414,365.48,195.84,30
40,13.643,41.459,200.5,30
40,0.069134,153.95,187.98,30
50,27.35,234.39,206.66,20
40,2.8342,4,192.65,30
40,0.089154,84.942,190.04,30
40,1.0233,156.77,192.8,30
40,17.231,309.07,210.4,20
40,0.28733,64.729,195.01,30
40,3.0614,7,199.05,30
40,0.47334,62.634,196,30
40,62.439,155.95,256.51,30
40,0.65794,80.882,202.61,30
40,18.486,92,220.02,30
40,9.5731,66.826,211.86,30
40,0.40202,80.093,203.67,30
40,10.791,335.34,216.17,30
40,0.53774,5.9034,208,30
40,0.31333,7,208.86,30
40,33.532,353.8,237.31,30
40,0.21559,9,209.95,30
40,15.738,24.534,228.35,30
40,1.0215,46.526,215,30
40,1.1294,50.358,217.23,30
40,28.317,223.68,237.85,30
40,0.22057,54.188,219,30
40,1.1596,55.636,220.03,30
40,0.54826,4,220.54,30
40,2.674,39.535,222,30
40,1.6483,67,223.2,30
40,1.8145,44.313,223.16,30
50,14.126,54.343,236.87,30
40,1.0113,47.188,224,30
40,32.435,406.95,247,30
70,6.8697,523.88,230.82,30
40,1.9633,76.5,231.89,30
40,27.283,95.572,252.71,30
40,21.965,28.103,249.54,30
40,16.967,269.43,251.53,20
40,30.925,192.5,271.36,30
40,2.8172,523,245.5,30
40,0.55997,510.1,245.6,30
40,5.2647,69.5,252.07,30
40,1.9356,482.85,248.75,30
40,0.16686,4.0142,247.92,30
40,16.077,294.1,263.61,20
40,9.5307,219.18,257.76,30
40,4.3154,493.66,253,30
40,0.6131,498.5,254.3,30
40,0.56927,61,257.49,30
80,2.6505,177,258.47,70
40,28.092,335.67,278.15,30
40,27.701,85.901,279.99,30
40,0.83648,493.45,262.5,30
40,31.264,526,288.22,0
70,5.6233,50,270.46,30
40,2.6238,501,267.96,30
180,7.9088,230.17,273.39,30
40,2.316,59.218,271.18,30
40,15.55,269.32,282.5,30
40,3.0738,360.67,273.26,30
40,0.62934,49,276.81,30
40,0.80714,55.575,277.5,30
50,7.268,248.09,283,30
40,9.4234,499.83,285.76,30
60,3.4591,295.15,280.93,30
50,5.9413,212.55,285.9,40
40,9.1354,32.926,289.88,30
40,0.21723,40.899,283.19,30
40,3.6371,283.08,286.62,30
40,6.374,217.31,290.66,30
40,1.4782,50,287.08,30
40,29.559,325.86,306,30
40,1.2012,56.955,287.53,30
40,5.7918,287.65,298.01,30
50,2.7033,536.18,294.55,40
50,3.4423,499.87,300.05,40
40,0.49201,42.835,298.3,30
40,4.3571,205,301.39,30
50,4.5311,37.148,303.63,30
40,0.90994,48.5,300.41,30
40,1.6515,225.42,301.26,30
110,5.7819,15.738,306.5,30
40,0.6146,46.561,304.24,30
40,7.4715,34.243,311.88,30
40,0.51571,227.61,306.98,30
40,3.3018,278.75,310,30
40,0.71623,24,308.54,30
40,0.52682,226.49,308,30
40,0.42234,23,310.25,30
40,2.3233,286.35,313.21,30
50,1.7525,525.5,313.04,40
50,3.0708,540.92,315.65,30
40,0.54764,544.4,314,30
40,0.35251,545.67,314,30
50,1.0407,516.2,1.9898,40
110,5.0273,58.04,319.5,40
50,18.3,85.839,309.19,40
50,18.118,122.69,319.46,40
50,12.832,175.83,310.31,30
70,3.7494,181.17,319.08,40
80,5.9715,217,317.29,40
50,17.281,255.72,311.14,40
60,6.7477,298.07,318.04,30
50,2.4612,344.88,317.88,40
50,22.48,379.93,312.04,40
50,37.254,444.41,303.67,40
50,6.1129,487.17,315.24,40
60,7.7864,498.95,318,40
50,11.312,241.02,24,20
70,10.314,216,51.593,20
50,10.185,21.475,52.737,30
80,5.8161,37.5,61.843,30
150,10.188,230.5,65.956,20
50,2.3507,8,64.167,30
60,5.8028,19.514,69.705,40
50,0.4873,7.2338,67.396,40
200,8.7941,210.99,75,20
50,4.6092,222.15,79.976,40
300,8.4349,267.53,82,30
60,3.7576,354.53,85.486,40
50,6.3296,283.47,88.927,20
50,6.6557,227.88,97,30
70,7.5218,77.223,115.37,30
50,3.7746,38.753,122.26,40
50,11.991,14.799,135.85,20
50,0.065927,32.04,132.02,40
50,17.118,69.397,148.03,30
50,3.269,91.505,147.88,40
190,10.891,114.5,161.04,30
50,16.798,137.5,172.3,30
190,6.6367,64.741,172.51,30
50,3.8715,235.38,170.42,40
50,14.521,250.56,182.79,40
100,6.6011,205.89,176.39,30
50,9.2518,187,185.28,40
50,28.518,113.99,197.54,30
50,3.0327,268.5,182.43,40
50,14.201,196.79,193.5,30
50,11.006,284.9,192.71,40
50,1.3425,325.78,187.17,40
60,11.272,43.834,200.19,30
60,6.162,181,197.05,30
60,6.6969,308.5,199.79,30
60,4.1319,262.75,199.27,40
50,12.921,149.54,210.12,40
50,5.5641,276.34,204.3,30
50,22.342,174.42,219.37,30
50,0.54802,291,202.77,40
50,9.2826,66,212.37,30
60,1.4128,337.28,207.13,40
60,1.314,341.25,209.08,40
80,13.206,97.59,220.15,30
50,12.643,359.58,217,30
50,16.15,276.42,223.06,20
50,6.4887,316.23,218.35,40
50,13.279,21.33,226.5,30
70,16.035,118.82,228.85,40
70,5.8068,81.855,223.52,40
100,2.6617,334.49,220.7,40
50,21.372,217.12,239.92,40
60,1.8222,380.73,221.07,40
50,13.543,307.62,234.21,20
50,7.81,352.64,228.83,40
120,6.621,142,229,40
60,11.652,29.747,233,30
60,2.3609,354.67,225.9,50
50,5.4607,393.98,229.9,40
80,6.7813,290.5,234.01,40
140,7.3094,119.32,235.08,70
50,9.8492,241.86,236.25,40
50,10.038,366.98,236.65,40
60,24.888,349,249.58,30
50,14.919,408.4,243,40
220,8.1523,78.472,241.5,30
50,14.503,425.83,248.89,40
50,48.388,150.34,270.72,30
50,5.3727,385.97,241.98,40
180,7.354,141.01,243.5,50
160,7.783,12.5,246.43,30
80,19.408,103.76,256,30
50,1.8199,260.65,240.23,40
50,3.3542,394.17,241.11,40
50,12.328,275.95,254.96,30
60,13.808,196.35,257.42,40
50,3.826,259.5,246.64,40
60,4.088,205.22,249.65,50
50,0.20122,240,246,40
50,26.628,462.5,269.35,40
110,5.9183,35,253.95,40
50,5.8671,240.56,252.87,30
50,1.3722,41.187,251.29,40
60,11.849,296.67,260.02,30
50,5.3677,45.575,256.1,30
50,14.754,385.95,264.37,40
170,8.7076,19.5,258.49,40
50,3.5104,416.31,254.93,40
50,19.946,410.11,272.91,40
50,1.934,39.527,259.81,40
60,0.83826,316.02,259.36,40
50,6.4028,206.59,265.89,40
50,4.2473,322.93,267.96,40
60,23.115,90.469,280.81,30
50,20.886,336.65,286.37,30
50,5.7138,215.54,271,40
50,1.3359,431.6,267.97,40
50,12.316,263.5,281.05,30
60,5.1923,295.91,275.4,30
50,14.082,186.5,286.22,40
50,7.3067,278.13,280.19,30
50,5.6308,355.86,280,40
50,6.2682,372.58,282.32,40
50,1.7863,498.78,278.61,40
50,2.7282,198.51,279.78,40
50,3.6676,530.6,281.33,40
50,1.2513,361.5,280.67,40
50,0.66637,510.26,281.54,40
50,0.52146,33.859,283.2,40
50,17.974,379.47,299.08,40
50,6.1863,501.22,288.22,40
50,1.2377,537.76,284.26,40
50,3.0853,30.5,287.49,40
50,14.063,512.76,297.36,40
60,16.009,310.48,298,20
50,0.5721,358.46,287.16,40
50,15.648,405.59,298.44,40
80,4.9507,125.96,292.96,50
50,12.436,326.41,303.87,40
50,1.8003,272.95,294.75,40
60,1.4618,240.5,294.9,30
50,2.9551,289.41,296.96,40
90,6.097,54,302.99,30
50,3.4324,190.5,306.13,30
50,1.859,236.94,305.02,40
210,6.9547,405.34,309.81,40
50,0.29612,353,305.98,40
50,0.051071,527.01,308.98,40
110,4.4732,63.392,313.66,40
50,4.0984,512.42,312.5,30
50,1.6007,13.483,312.5,40
50,4.0694,359.65,314.26,40
50,0.22665,105.15,314.01,40
60,17.046,86.228,312,40
80,6.4944,113.56,319.06,50
80,7.4561,133.12,319.5,50
70,4.735,171.2,316.85,50
60,12.34,250.37,309.37,40
60,17.826,375.47,311.04,50
60,12.09,422.77,309.64,50
60,12.509,450.06,315,50
60,4.7927,467.96,318,50
60,5.77,487.44,315.46,40
90,7.1023,237.99,20.996,40
60,7.9994,190.56,23.245,50
140,6.1358,245.96,28,20
60,2.4963,59,45.214,50
70,6.9085,25.318,53.598,40
60,1.8106,47.5,51.341,50
60,2.1059,63.463,57.58,50
60,7.9525,88.424,99.605,20
70,6.5602,334.25,107.38,50
60,1.1881,98.067,105.51,50
90,5.3407,325.45,114.78,50
60,10.657,14.835,137.3,40
60,15.915,67.164,150.65,30
60,4.5319,167.01,161.38,50
70,8.1941,146.5,169.81,30
60,6.58,225.92,168.26,30
60,3.2429,190.3,169.62,50
120,9.0036,40.956,177.5,30
60,6.4627,53.094,181.97,30
70,6.712,255.58,181.16,50
140,6.315,141.83,182.09,40
70,8.8612,186,185.35,40
60,3.8058,221,182.12,50
70,25.07,110.66,196.5,30
60,3.6487,203.45,186.12,50
70,7.46,282.94,189.95,50
60,1.7607,261.6,186.9,50
60,0.29845,263.78,185.81,50
70,6.8538,215,194.38,30
60,0.53363,262.8,188.51,50
60,8.8342,196.18,197.83,50
60,26.399,233.03,212.5,30
60,5.2348,139.23,199.03,30
60,5.4218,152.96,201.63,40
60,8.7019,130.42,209.45,40
60,18.201,169.8,216.5,40
60,1.267,152,206.9,50
60,0.62833,150.07,208.88,50
60,0.26981,151.09,209.94,50
100,5.5818,67.965,215.41,50
60,0.13269,349,212.04,50
60,2.7186,316.04,214.5,40
60,2.2182,359.49,215,50
60,3.8765,192.03,218.27,50
60,0.72498,320,216,50
60,2.5451,318,218.52,50
60,0.43571,311.39,219,50
60,4.0458,189.14,224.78,50
60,15.738,221.99,234.96,40
60,3.1792,279.16,224.7,50
140,6.6253,16.204,230.51,50
60,5.4095,315.25,229.96,40
60,7.1646,270.53,229.5,50
60,4.4858,62.203,232.16,50
60,4.8395,186.73,231.56,50
60,0.54819,150,229,50
70,8.6962,242.61,233.19,40
60,4.4616,280.27,232.75,50
60,0.52549,152,229.92,50
60,0.67767,149.97,231,50
170,6.844,203.44,236.63,50
60,8.4141,306.3,239.82,40
60,6.8799,414.79,238.7,50
80,8.185,49.685,240,50
60,2.2119,149,236.29,50
110,9.1592,157.45,241.15,50
70,15.324,175.04,248.92,50
60,3.9837,372.49,239.5,40
60,12.79,428.12,249.98,40
60,1.2686,236.41,243.6,50
60,3.0938,279.39,247.26,50
60,0.88032,234.63,246.46,50
60,12.699,448.93,259.8,40
60,8.718,273,256.59,50
70,3.8532,242.6,253.54,30
130,9.4628,383.5,260.61,50
60,2.3669,46,257.42,50
60,4.8774,279.23,259.98,50
70,10.824,143.54,264,50
70,14.464,478,270.54,40
60,19.35,410.3,272,40
60,14.81,165.5,277.55,50
80,6.834,126.06,270.93,50
60,0.58706,333,268.5,50
60,19.104,446.97,283.12,40
60,1.0214,332.16,271,50
60,8.9355,148.73,280.3,50
60,8.187,187.06,280.16,50
60,3.209,332.5,275,50
90,1.5873,358.79,277.37,50
60,3.5004,248.65,278,30
60,1.734,335.91,277.5,50
60,0.18379,336.01,281,50
70,1.0861,371.35,281.58,50
60,1.8663,323.11,283.5,50
60,0.39577,334.27,282.09,50
60,7.0368,468.87,288.33,50
60,0.021253,333.02,283,50
90,8.1625,347.28,289.69,50
60,0.032361,330,284,50
80,3.7603,388.93,288.2,40
60,0.25651,212.86,286,50
60,0.34827,332.11,287.27,50
120,6.7885,395.69,295.75,40
70,12.659,152.98,303.09,50
100,5.3158,182.6,295.01,50
90,13.595,382.52,302,50
60,3.7045,406.98,295.46,50
60,5.7914,326.55,297.64,50
90,8.0421,473.41,299.5,40
70,4.0322,75,298.93,40
100,4.4273,463.5,300.44,50
140,7.2801,177.79,304,40
60,0.18069,501.01,300,50
60,0.80792,139.53,302.4,50
70,8.0952,160,310.35,40
60,0.58134,439.89,305.35,50
60,5.2126,324.5,310.7,50
60,0.81906,463.86,312.1,50
60,1.2048,115,313.74,50
70,6.9452,75.227,313.51,40
80,4.5128,83.996,316.96,60
80,1.26,372.62,319.48,60
70,8.2482,383.65,316.42,50
70,11.376,423.57,309.43,50
70,9.0352,449.31,311.7,60
70,2.419,467.84,318,60
70,6.8796,189.46,23.761,50
70,0.65728,15.433,71.568,60
80,15.33,67.5,149.79,30
70,4.297,225.12,170.91,50
70,0.77685,221.18,171.29,60
70,0.84836,49.671,183.68,60
70,0.3199,32,192.03,60
70,3.0068,152.94,201.43,60
80,13.009,220.44,206.5,50
70,15.292,245.03,211.98,50
70,0.24147,137.04,202.03,60
70,9.6171,164.87,210.5,60
70,6.8594,132.89,210.4,40
70,5.392,157.76,220.5,60
80,14.345,220.37,234.35,50
110,5.8961,34.12,229.42,60
70,3.3909,313.55,229.53,60
70,1.682,185.67,230,60
70,12.317,331.87,243.06,30
70,17.036,357.5,252.81,40
80,5.6338,429.16,241,50
80,4.6323,306.83,244.39,40
100,9.2969,427.93,253.5,50
70,1.5913,194.95,248.13,60
170,8.5632,450.95,255.29,40
70,3.5532,294.1,253.99,60
70,9.1754,193.89,260.22,60
80,1.1957,305.85,255.99,60
220,9.5034,403.81,269.08,60
70,1.0549,301.5,262.33,60
70,3.8288,447.27,265,60
110,4.5674,424.07,266.27,40
70,13.146,168,278.53,50
80,19.463,94.468,282.06,30
80,6.0153,145.68,278.7,50
90,6.0652,188.5,276.63,50
90,5.0077,419.37,278.5,60
80,5.3506,153.5,281.97,50
220,7.3172,434.97,287.85,50
70,3.5623,470.01,284.82,50
70,3.5145,316.69,289,60
220,9.1258,451.47,293.5,50
70,2.2038,321.43,291.9,60
70,1.2622,468,292.34,60
70,10.016,314,303.03,40
70,9.1894,92.687,308.59,60
90,8.5411,366.31,308.5,40
70,0.76134,325.25,307.67,60
70,2.0793,323.05,314.1,40
70,1.7802,441.46,316.89,60
110,7.8582,384.01,318,50
80,8.7468,448.65,312.25,60
90,4.4546,189.97,26.376,60
100,9.9496,216.5,52,20
90,5.0977,292.42,108.33,70
80,0.45045,287.3,111.3,70
90,4.9865,77,117.74,70
80,8.1068,133.13,145.69,70
80,2.3108,147,165.96,70
80,4.7468,144.71,172.46,70
80,3.4101,255.5,181.32,70
80,22.515,113.12,190.5,30
120,6.0002,184.99,188.49,40
80,4.5352,281.05,188,70
80,5.4142,93.957,197.97,70
110,10.016,237.88,209.47,60
90,7.3492,162.21,209.5,60
80,3.9451,132.63,212.06,70
120,7.2922,251.79,221,30
80,5.1285,157.5,220.58,60
80,1.3559,522.88,229.26,70
80,6.9765,241.94,234.87,50
110,9.1005,351,246.68,60
80,6.44,183.06,245.04,50
80,8.5217,169.56,252.43,70
80,6.4157,362.79,254.45,70
190,8.0451,140.52,263.5,50
140,9.1642,479.3,263.5,40
80,4.3091,149.7,267.36,50
90,1.9536,361.56,265.37,70
80,7.4806,169.89,272.16,60
120,5.3204,480.96,279.99,40
